target,seed,row,arm,candidate_evaluations,grammar,mask,modulus,residue,validation_accuracy,test_accuracy,detail
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,982,fixed,3,2,1,0.4825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,982,random_directed,154,3,2,0.5867,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,983,fixed,4,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,983,random_directed,60,3,2,0.5683,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,984,fixed,5,2,1,0.4933,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,984,random_directed,240,3,1,0.5658,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,985,fixed,1,3,0,0.6050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,985,random_directed,130,3,2,0.5717,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,986,fixed,2,3,0,0.5567,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,986,random_directed,225,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,987,fixed,3,3,0,0.5725,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,987,random_directed,188,2,0,0.4942,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,988,fixed,4,3,0,0.5742,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,988,random_directed,113,3,2,0.5583,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,989,fixed,5,3,0,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,989,random_directed,231,2,1,0.5350,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,990,fixed,1,2,1,0.5025,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,990,random_directed,117,3,1,0.5825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,991,fixed,2,2,1,0.4842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,991,random_directed,192,2,1,0.5417,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,992,fixed,3,2,1,0.4825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,992,random_directed,37,3,1,0.5667,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,993,fixed,4,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,993,random_directed,205,3,0,0.5517,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,994,fixed,5,2,1,0.4933,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,994,random_directed,134,2,0,0.4758,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,995,fixed,1,3,0,0.6050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,995,random_directed,154,2,1,0.5575,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,996,fixed,2,3,0,0.5567,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,996,random_directed,224,3,1,0.5783,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,997,fixed,3,3,0,0.5725,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,997,random_directed,168,2,0,0.4892,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,998,fixed,4,3,0,0.5742,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,998,random_directed,154,3,2,0.5867,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,999,fixed,5,3,0,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,999,random_directed,119,3,2,0.5658,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1000,fixed,1,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1000,random_directed,7,3,2,0.5600,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1001,fixed,2,2,0,0.5158,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1001,random_directed,76,2,1,0.5033,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1002,fixed,3,2,0,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1002,random_directed,23,3,1,0.5700,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1003,fixed,4,2,0,0.4950,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1003,random_directed,102,3,1,0.5625,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1004,fixed,5,2,0,0.5067,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1004,random_directed,137,2,0,0.4725,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1005,fixed,1,3,1,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1005,random_directed,53,3,0,0.5583,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1006,fixed,2,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1006,random_directed,126,3,0,0.5250,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1007,fixed,3,3,1,0.5975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1007,random_directed,31,3,0,0.5717,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1008,fixed,4,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1008,random_directed,6,3,0,0.5533,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1009,fixed,5,3,1,0.5350,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1009,random_directed,62,3,1,0.5592,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1010,fixed,1,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1010,random_directed,232,2,1,0.5242,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1011,fixed,2,2,0,0.5158,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1011,random_directed,16,2,1,0.5375,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1012,fixed,3,2,0,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1012,random_directed,81,2,1,0.5275,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1013,fixed,4,2,0,0.4950,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1013,random_directed,69,3,1,0.5717,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1014,fixed,5,2,0,0.5067,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1014,random_directed,116,3,1,0.5792,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1015,fixed,1,3,1,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1015,random_directed,157,3,1,0.5725,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1016,fixed,2,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1016,random_directed,84,3,1,0.5817,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1017,fixed,3,3,1,0.5975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1017,random_directed,98,3,0,0.5658,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1018,fixed,4,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1018,random_directed,207,2,0,0.4700,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1019,fixed,5,3,1,0.5350,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1019,random_directed,44,2,0,0.4875,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1020,fixed,1,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1020,random_directed,9,2,0,0.4550,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1021,fixed,2,2,0,0.5158,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1021,random_directed,4,2,1,0.5292,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1022,fixed,3,2,0,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1022,random_directed,196,3,1,0.5742,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1023,fixed,4,2,0,0.4950,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1023,random_directed,137,3,0,0.5550,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1024,fixed,5,2,0,0.5067,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1024,random_directed,179,2,1,0.5325,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1025,fixed,1,3,2,0.5517,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1025,random_directed,205,2,1,0.5200,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1026,fixed,2,3,2,0.5625,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1026,random_directed,169,3,0,0.5492,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1027,fixed,3,3,2,0.5225,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1027,random_directed,148,3,0,0.5458,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1028,fixed,4,3,2,0.5450,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1028,random_directed,183,3,0,0.5767,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1029,fixed,5,3,2,0.5842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1029,random_directed,213,2,0,0.4858,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1030,fixed,1,2,1,0.5025,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1030,random_directed,190,2,0,0.4533,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1031,fixed,2,2,1,0.4842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1031,random_directed,116,3,1,0.5792,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1032,fixed,3,2,1,0.4825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1032,random_directed,99,3,2,0.5417,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1033,fixed,4,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1033,random_directed,105,3,0,0.5425,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1034,fixed,5,2,1,0.4933,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1034,random_directed,117,3,2,0.5408,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1035,fixed,1,3,2,0.5517,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1035,random_directed,167,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1036,fixed,2,3,2,0.5625,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1036,random_directed,38,3,0,0.5717,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1037,fixed,3,3,2,0.5225,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1037,random_directed,45,3,0,0.5550,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1038,fixed,4,3,2,0.5450,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1038,random_directed,78,2,0,0.4742,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1039,fixed,5,3,2,0.5842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1039,random_directed,56,2,1,0.5108,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1040,fixed,1,2,1,0.5025,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1040,random_directed,88,2,1,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1041,fixed,2,2,1,0.4842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1041,random_directed,231,2,0,0.4650,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1042,fixed,3,2,1,0.4825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1042,random_directed,231,2,0,0.4650,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1043,fixed,4,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1043,random_directed,230,3,2,0.5600,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1044,fixed,5,2,1,0.4933,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1044,random_directed,237,2,1,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1045,fixed,1,3,2,0.5517,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1045,random_directed,17,3,0,0.5650,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1046,fixed,2,3,2,0.5625,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1046,random_directed,183,3,0,0.5767,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1047,fixed,3,3,2,0.5225,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1047,random_directed,42,3,1,0.5517,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1048,fixed,4,3,2,0.5450,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1048,random_directed,44,3,2,0.5492,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1049,fixed,5,3,2,0.5842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1049,random_directed,147,3,1,0.5683,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1050,fixed,1,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1050,random_directed,244,2,1,0.5108,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1051,fixed,2,2,0,0.5158,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1051,random_directed,72,2,0,0.4567,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1052,fixed,3,2,0,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1052,random_directed,189,3,1,0.5750,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1053,fixed,4,2,0,0.4950,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1053,random_directed,175,2,1,0.5300,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1054,fixed,5,2,0,0.5067,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1054,random_directed,223,2,1,0.5208,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1055,fixed,1,3,0,0.6050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1055,random_directed,75,3,0,0.5692,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1056,fixed,2,3,0,0.5567,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1056,random_directed,66,2,1,0.5667,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1057,fixed,3,3,0,0.5725,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1057,random_directed,175,2,1,0.5300,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1058,fixed,4,3,0,0.5742,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1058,random_directed,251,3,1,0.5875,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1059,fixed,5,3,0,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1059,random_directed,144,3,2,0.5683,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1060,fixed,1,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1060,random_directed,18,3,2,0.5100,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1061,fixed,2,2,0,0.5158,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1061,random_directed,197,3,0,0.5708,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1062,fixed,3,2,0,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1062,random_directed,155,2,0,0.4925,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1063,fixed,4,2,0,0.4950,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1063,random_directed,206,3,2,0.5625,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1064,fixed,5,2,0,0.5067,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1064,random_directed,244,3,2,0.5692,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1065,fixed,1,3,0,0.6050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1065,random_directed,165,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1066,fixed,2,3,0,0.5567,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1066,random_directed,199,3,2,0.5692,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1067,fixed,3,3,0,0.5725,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1067,random_directed,124,3,2,0.5775,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1068,fixed,4,3,0,0.5742,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1068,random_directed,119,2,1,0.5467,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1069,fixed,5,3,0,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1069,random_directed,41,2,1,0.5275,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1070,fixed,1,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1070,random_directed,8,2,0,0.4767,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1071,fixed,2,2,0,0.5158,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1071,random_directed,6,3,2,0.5400,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1072,fixed,3,2,0,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1072,random_directed,43,3,1,0.5725,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1073,fixed,4,2,0,0.4950,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1073,random_directed,208,2,1,0.5250,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1074,fixed,5,2,0,0.5067,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1074,random_directed,79,2,0,0.4575,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1075,fixed,1,3,1,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1075,random_directed,182,2,0,0.5008,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1076,fixed,2,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1076,random_directed,88,3,0,0.5833,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1077,fixed,3,3,1,0.5975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1077,random_directed,72,2,1,0.5433,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1078,fixed,4,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1078,random_directed,219,2,0,0.4525,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1079,fixed,5,3,1,0.5350,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1079,random_directed,15,3,2,0.5775,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1080,fixed,1,2,1,0.5025,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1080,random_directed,80,3,1,0.6192,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1081,fixed,2,2,1,0.4842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1081,random_directed,42,2,0,0.4742,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1082,fixed,3,2,1,0.4825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1082,random_directed,167,3,2,0.5883,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1083,fixed,4,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1083,random_directed,165,3,0,0.5408,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1084,fixed,5,2,1,0.4933,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1084,random_directed,169,3,2,0.5825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1085,fixed,1,3,1,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1085,random_directed,159,2,1,0.5417,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1086,fixed,2,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1086,random_directed,82,3,1,0.3700,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1087,fixed,3,3,1,0.5975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1087,random_directed,140,3,0,0.5575,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1088,fixed,4,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1088,random_directed,180,3,2,0.5642,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1089,fixed,5,3,1,0.5350,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1089,random_directed,212,2,0,0.4717,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1090,fixed,1,2,1,0.5025,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1090,random_directed,80,3,0,0.5475,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1091,fixed,2,2,1,0.4842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1091,random_directed,232,2,0,0.4758,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1092,fixed,3,2,1,0.4825,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1092,random_directed,3,3,0,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1093,fixed,4,2,1,0.5050,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1093,random_directed,249,2,0,0.4575,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1094,fixed,5,2,1,0.4933,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1094,random_directed,156,2,0,0.4758,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1095,fixed,1,3,1,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1095,random_directed,51,3,0,0.5650,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1096,fixed,2,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1096,random_directed,117,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1097,fixed,3,3,1,0.5975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1097,random_directed,173,2,0,0.4942,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1098,fixed,4,3,1,0.5733,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1098,random_directed,59,3,2,0.5642,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1099,fixed,5,3,1,0.5350,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1099,random_directed,225,3,1,0.5625,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1100,fixed,1,2,0,0.4975,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1100,random_directed,146,3,1,0.5358,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1101,fixed,2,2,0,0.5158,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1101,random_directed,187,3,0,0.5767,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1102,fixed,3,2,0,0.5175,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1102,random_directed,113,3,2,0.5583,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1103,fixed,4,2,0,0.4950,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1103,random_directed,30,3,1,0.5617,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1104,fixed,5,2,0,0.5067,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1104,random_directed,50,3,0,0.5642,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1105,fixed,1,3,2,0.5517,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1105,random_directed,110,2,1,0.5283,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1106,fixed,2,3,2,0.5625,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1106,random_directed,103,2,0,0.5142,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1107,fixed,3,3,2,0.5225,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1107,random_directed,226,3,2,0.5483,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1108,fixed,4,3,2,0.5450,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1108,random_directed,178,2,1,0.5392,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1109,fixed,5,3,2,0.5842,,
heldout_directed_partition_mod3,0xA600000000000003,ledger,hand_oracle,1109,random_directed,211,2,1,0.5492,,
